Loaded summary from lodopab_out/summary.json
IMG_SIZE=362, NUM_ANGLES=1000, DET_COUNT=513, PHI=[-1.0471975511965976, 1.0471975511965976]
BETA (mean y_diff_norms) = 8.358424e-01
[init=lw | dpnsn_res] epoch 012/50 | train=0.000374 | val=0.000383
[init=lw | dpnsn_res] epoch 013/50 | train=0.000364 | val=0.000394
[init=lw | dpnsn_res] epoch 014/50 | train=0.000350 | val=0.000364
[init=lw | dpnsn_res] epoch 015/50 | train=0.000343 | val=0.000365
[init=lw | dpnsn_res] epoch 016/50 | train=0.000336 | val=0.000358
[init=lw | dpnsn_res] epoch 017/50 | train=0.000330 | val=0.000351
[init=lw | dpnsn_res] epoch 018/50 | train=0.000327 | val=0.000346
[init=lw | dpnsn_res] epoch 019/50 | train=0.000313 | val=0.000336
[init=lw | dpnsn_res] epoch 020/50 | train=0.000310 | val=0.000337
[init=lw | dpnsn_res] epoch 021/50 | train=0.000304 | val=0.000341
[init=lw | dpnsn_res] epoch 022/50 | train=0.000299 | val=0.000334
[init=lw | dpnsn_res] epoch 023/50 | train=0.000297 | val=0.000338
[init=lw | dpnsn_res] epoch 024/50 | train=0.000289 | val=0.000324
[init=lw | dpnsn_res] epoch 025/50 | train=0.000285 | val=0.000323
[init=lw | dpnsn_res] epoch 026/50 | train=0.000280 | val=0.000323
[init=lw | dpnsn_res] epoch 027/50 | train=0.000281 | val=0.000323
[init=lw | dpnsn_res] epoch 028/50 | train=0.000276 | val=0.000319
[init=lw | dpnsn_res] epoch 029/50 | train=0.000273 | val=0.000319
[init=lw | dpnsn_res] epoch 030/50 | train=0.000268 | val=0.000330
[init=lw | dpnsn_res] epoch 031/50 | train=0.000266 | val=0.000320
[init=lw | dpnsn_res] epoch 032/50 | train=0.000263 | val=0.000316
[init=lw | dpnsn_res] epoch 033/50 | train=0.000260 | val=0.000309
[init=lw | dpnsn_res] epoch 034/50 | train=0.000257 | val=0.000321
[init=lw | dpnsn_res] epoch 035/50 | train=0.000255 | val=0.000303
[init=lw | dpnsn_res] epoch 036/50 | train=0.000256 | val=0.000309
[init=lw | dpnsn_res] epoch 037/50 | train=0.000252 | val=0.000304
[init=lw | dpnsn_res] epoch 038/50 | train=0.000250 | val=0.000303
[init=lw | dpnsn_res] epoch 039/50 | train=0.000247 | val=0.000302
[init=lw | dpnsn_res] epoch 040/50 | train=0.000246 | val=0.000306
[init=lw | dpnsn_res] epoch 041/50 | train=0.000244 | val=0.000302
[init=lw | dpnsn_res] epoch 042/50 | train=0.000242 | val=0.000298
[init=lw | dpnsn_res] epoch 043/50 | train=0.000240 | val=0.000299
[init=lw | dpnsn_res] epoch 044/50 | train=0.000238 | val=0.000298
[init=lw | dpnsn_res] epoch 045/50 | train=0.000239 | val=0.000302
[init=lw | dpnsn_res] epoch 046/50 | train=0.000236 | val=0.000301
[init=lw | dpnsn_res] epoch 047/50 | train=0.000233 | val=0.000296
[init=lw | dpnsn_res] epoch 048/50 | train=0.000233 | val=0.000297
[init=lw | dpnsn_res] epoch 049/50 | train=0.000231 | val=0.000294
[init=lw | dpnsn_res] epoch 050/50 | train=0.000229 | val=0.000294
[init=lw | dpnsn_res] best val=0.000294 saved to runs_lodopab/init_lw/checkpoints/dpnsn_res_best.pt
[init=lw | dpnsn_res] example saved to runs_lodopab/init_lw/examples/dpnsn_res_example.png
Finished.
